Categories,Eligible for Supply Chain Only,Activities,1 oz.,2 oz.,3 oz.,4 oz.,5 oz.,6 oz.,7 oz.,8 oz.,9 oz.,10 oz.,11 oz.,12 oz.,13 oz.,14 oz.,15 oz.,15.99 oz.,1 lb.,2 lb.,3 lb.,4 lb.,5 lb.,6 lb.,7 lb.,8 lb.,9 lb.,10 lb.,11 lb.,12 lb.,13 lb.,14 lb.,15 lb.,16 lb.,17 lb.,18 lb.,19 lb.,20 lb.,21 lb.,22 lb.,23 lb.,24 lb.,25 lb.,26 lb.,27 lb.,28 lb.,29 lb.,30 lb.,31 lb.,32 lb.,33 lb.,34 lb.,35 lb.,36 lb.,37 lb.,38 lb.,39 lb.,40 lb.,41 lb.,42 lb.,43 lb.,44 lb.,45 lb.,46 lb.,47 lb.,48 lb.,49 lb.,50 lb.,51 lb.,52 lb.,53 lb.,54 lb.,55 lb.
Electronics -> Cameras -> Camcorders -> Action Camcorders,Y,"Receive, check in, inspect (brand new, like new, used), data wipe non-sealed, store to a shelf/pallet, B2C/B2B fulfillment",,,,,,2.410625,2.410625,2.410625,2.711953125,3.01328125,3.314609375,3.6159375000000002,3.917265625,4.21859375,4.519921875,4.82125,4.82125,4.82125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Electronics -> Cameras -> Camcorders -> Digital Camcorders,Y,"Receive, check in, inspect (brand new, like new, used), data wipe non-sealed, store to a shelf/pallet, B2C/B2B fulfillment",,,,,,2.410625,2.410625,2.410625,2.711953125,3.01328125,3.314609375,3.6159375000000002,3.917265625,4.21859375,4.519921875,4.82125,4.82125,4.82125,4.9548041666666665,5.088358333333334,5.2219125,5.453724375,5.68553625,5.917348125,6.14916,6.380971875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Electronics -> Cameras -> DSLR,Y,"Receive, check in, inspect (brand new, like new, used), data wipe non-sealed, store to a shelf/pallet, B2C/B2B fulfillment",,,,,,2.410625,2.410625,2.410625,2.711953125,3.01328125,3.314609375,3.6159375000000002,3.917265625,4.21859375,4.519921875,4.82125,4.82125,4.82125,4.9548041666666665,5.088358333333334,5.2219125,5.453724375,5.68553625,5.917348125,6.14916,6.380971875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Electronics -> Cameras -> Lenses,Y,"Receive, check in, inspect (brand new, like new, used), data wipe non-sealed, store to a shelf/pallet, B2C/B2B fulfillment",,,,,,2.410625,2.410625,2.410625,2.711953125,3.01328125,3.314609375,3.6159375000000002,3.917265625,4.21859375,4.519921875,4.82125,4.82125,4.82125,4.9548041666666665,5.088358333333334,5.2219125,5.453724375,5.68553625,5.917348125,6.14916,6.380971875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Electronics -> Cameras -> Point & Shoot,Y,"Receive, check in, inspect (brand new, like new, used), store to a shelf/pallet, B2C/B2B fulfillment",,,,,,2.410625,2.410625,2.410625,2.711953125,3.01328125,3.314609375,3.6159375000000002,3.917265625,4.21859375,4.519921875,4.82125,4.82125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Car Audio,,,2.410625,2.410625,2.410625,2.410625,2.410625,2.410625,2.410625,2.410625,2.711953125,3.01328125,3.314609375,3.6159375000000002,3.917265625,4.21859375,4.519921875,4.82125,4.82125,4.82125,4.9548041666666665,5.088358333333334,5.2219125,5.453724375,5.68553625,5.917348125,6.14916,6.380971875,6.583807265625,6.786642656250001,6.989478046875001,7.192313437500001,7.395148828125001,7.5979842187500015,7.800819609375001,8.003655,8.206490390625,8.40932578125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Electronics -> Car Audio, Video & Electronics -> Accessories",Y,"Receive, check in, inspect (brand new, like new, used), store to a shelf/pallet, B2C/B2B fulfillment",2.410625,2.410625,2.410625,2.410625,2.410625,2.410625,2.410625,2.410625,2.711953125,3.01328125,3.314609375,3.6159375000000002,3.917265625,4.21859375,4.519921875,4.82125,4.82125,4.82125,4.9548041666666665,5.088358333333334,5.2219125,5.453724375,5.68553625,5.917348125,6.14916,6.380971875,6.583807265625,6.786642656250001,6.989478046875001,7.192313437500001,7.395148828125001,7.5979842187500015,7.800819609375001,8.003655,8.206490390625,8.40932578125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Electronics -> Car Audio, Video & Electronics -> Alarms",Y,"Receive, check in, inspect (brand new, like new, used), store to a shelf/pallet, B2C/B2B fulfillment",,,,,,,,,,,,,,,,,4.82125,4.82125,4.9548041666666665,5.088358333333334,5.2219125,5.453724375,5.68553625,5.917348125,6.14916,6.380971875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Electronics -> Car Audio, Video & Electronics -> Amplifiers",Y,"Receive, check in, inspect (brand new, like new, used), store to a shelf/pallet, B2C/B2B fulfillment",,,,,,,,,,,,,,,,,,,,,5.2219125,5.453724375,5.68553625,5.917348125,6.14916,6.380971875,6.583807265625,6.786642656250001,6.989478046875001,7.192313437500001,7.395148828125001,7.5979842187500015,7.800819609375001,8.003655,8.206490390625,8.40932578125,8.448765996093751,8.488206210937502,8.527646425781253,8.567086640625003,8.606526855468754,8.645967070312505,8.685407285156256,8.724847500000005,8.764287714843753,8.803727929687504,8.843168144531255,8.882608359375004,8.922048574218753,8.961488789062503,9.000929003906254,9.040369218750003,9.079809433593752,9.119249648437503,9.158689863281253,9.198130078125002,9.237570292968751,9.277010507812502,9.316450722656253,9.355890937500002,9.39533115234375,9.434771367187501,9.474211582031252,9.513651796875001,9.55309201171875,9.5925322265625,11.36734189453125,13.1421515625,14.91696123046875,16.6917708984375,18.46658056640625
"Electronics -> Car Audio, Video & Electronics -> Back up & Dashboard Cameras",Y,"Receive, check in, inspect (brand new, like new, used), store to a shelf/pallet, B2C/B2B fulfillment",,,,,,,,2.410625,2.711953125,3.01328125,3.314609375,3.6159375000000002,3.917265625,4.21859375,4.519921875,4.82125,4.82125,4.82125,4.9548041666666665,5.088358333333334,5.2219125,5.453724375,5.68553625,5.917348125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Electronics -> Car Audio, Video & Electronics -> CB Radios",Y,"Receive, check in, inspect (brand new, like new, used), store to a shelf/pallet, B2C/B2B fulfillment",,,,,,,,,,,,,,,,,,4.82125,4.9548041666666665,5.088358333333334,5.2219125,5.453724375,5.68553625,5.917348125,6.14916,6.380971875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Electronics -> Car Audio, Video & Electronics -> Handsfree",Y,"Receive, check in, inspect (brand new, like new, used), store to a shelf/pallet, B2C/B2B fulfillment",2.410625,2.410625,2.410625,2.410625,2.410625,2.410625,2.410625,2.410625,2.711953125,3.01328125,3.314609375,3.6159375000000002,3.917265625,4.21859375,4.519921875,4.82125,4.82125,4.82125,4.9548041666666665,5.088358333333334,5.2219125,5.453724375,5.68553625,5.917348125,6.14916,6.380971875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Electronics -> Car Audio, Video & Electronics -> Speakers",Y,"Receive, check in, inspect (brand new, like new, used), store to a shelf/pallet, B2C/B2B fulfillment",2.410625,2.410625,2.410625,2.410625,2.410625,2.410625,2.410625,2.410625,2.711953125,3.01328125,3.314609375,3.6159375000000002,3.917265625,4.21859375,4.519921875,4.82125,4.82125,4.82125,4.9548041666666665,5.088358333333334,5.2219125,5.453724375,5.68553625,5.917348125,6.14916,6.380971875,6.583807265625,6.786642656250001,6.989478046875001,7.192313437500001,7.395148828125001,7.5979842187500015,7.800819609375001,8.003655,8.206490390625,8.40932578125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Electronics -> Car Audio, Video & Electronics -> Stereos",Y,"Receive, check in, inspect (brand new, like new, used), store to a shelf/pallet, B2C/B2B fulfillment",2.410625,2.410625,2.410625,2.410625,2.410625,2.410625,2.410625,2.410625,2.711953125,3.01328125,3.314609375,3.6159375000000002,3.917265625,4.21859375,4.519921875,4.82125,4.82125,4.82125,4.9548041666666665,5.088358333333334,5.2219125,5.453724375,5.68553625,5.917348125,6.14916,6.380971875,6.583807265625,6.786642656250001,6.989478046875001,7.192313437500001,7.395148828125001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Electronics -> Car Audio, Video & Electronics -> Video",Y,"Receive, check in, inspect (brand new, like new, used), store to a shelf/pallet, B2C/B2B fulfillment",2.410625,2.410625,2.410625,2.410625,2.410625,2.410625,2.410625,2.410625,2.711953125,3.01328125,3.314609375,3.6159375000000002,3.917265625,4.21859375,4.519921875,4.82125,4.82125,4.82125,4.9548041666666665,5.088358333333334,5.2219125,5.453724375,5.68553625,5.917348125,6.14916,6.380971875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Celluar Phones,,,3.9251875,3.9251875,3.9251875,3.9251875,3.9251875,3.9251875,3.9251875,3.9251875,4.4158359375,4.906484375,5.3971328125,5.88778125,6.3784296875,6.869078125,7.3597265625,7.850375,7.850375,7.850375,8.337327083333333,8.824279166666667,9.311231250000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Electronics -> Cellular Phones -> Accessories -> Cases,Y,"Receive, check in, inspect (brand new, like new, used), store to a shelf/pallet, B2C/B2B fulfillment",3.9251875,3.9251875,3.9251875,3.9251875,3.9251875,3.9251875,3.9251875,3.9251875,4.4158359375,4.906484375,5.3971328125,5.88778125,6.3784296875,6.869078125,7.3597265625,7.850375,7.850375,7.850375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Electronics -> Cellular Phones -> Accessories -> Other,Y,"Receive, check in, inspect (brand new, like new, used), store to a shelf/pallet, B2C/B2B fulfillment",3.9251875,3.9251875,3.9251875,3.9251875,3.9251875,3.9251875,3.9251875,3.9251875,4.4158359375,4.906484375,5.3971328125,5.88778125,6.3784296875,6.869078125,7.3597265625,7.850375,7.850375,7.850375,8.337327083333333,8.824279166666667,9.311231250000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Electronics -> Cellular Phones -> Basic Mobile Phones (Non-Smart) -> Postpaid,Y,"Receive, check in, inspect (brand new, like new, used), data wipe non-sealed, store to a shelf/pallet, B2C/B2B fulfillment",,,,3.9251875,3.9251875,3.9251875,3.9251875,3.9251875,4.4158359375,4.906484375,5.3971328125,5.88778125,6.3784296875,6.869078125,7.3597265625,7.850375,7.850375,7.850375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Electronics -> Cellular Phones -> Basic Mobile Phones (Non-Smart) -> Prepaid,Y,"Receive, check in, inspect (brand new, like new, used), data wipe non-sealed, store to a shelf/pallet, B2C/B2B fulfillment",,,,3.9251875,3.9251875,3.9251875,3.9251875,3.9251875,4.4158359375,4.906484375,5.3971328125,5.88778125,6.3784296875,6.869078125,7.3597265625,7.850375,7.850375,7.850375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Electronics -> Cellular Phones -> Mobile Hotspot,Y,"Receive, check in, inspect (brand new, like new, used), data wipe non-sealed, store to a shelf/pallet, B2C/B2B fulfillment",,,,3.9251875,3.9251875,3.9251875,3.9251875,3.9251875,4.4158359375,4.906484375,5.3971328125,5.88778125,6.3784296875,6.869078125,7.3597265625,7.850375,7.850375,7.850375,8.337327083333333,8.824279166666667,9.311231250000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Electronics -> Cellular Phones -> Smart Phones -> Apple iPhones,Y,"Receive, check in, inspect (brand new, like new, used), data wipe non-sealed, store to a shelf/pallet, B2C/B2B fulfillment",,,,3.9251875,3.9251875,3.9251875,3.9251875,3.9251875,4.4158359375,4.906484375,5.3971328125,5.88778125,6.3784296875,6.869078125,7.3597265625,7.850375,7.850375,7.850375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Electronics -> Cellular Phones -> Smart Phones -> LG,Y,"Receive, check in, inspect (brand new, like new, used), data wipe non-sealed, store to a shelf/pallet, B2C/B2B fulfillment",,,,3.9251875,3.9251875,3.9251875,3.9251875,3.9251875,4.4158359375,4.906484375,5.3971328125,5.88778125,6.3784296875,6.869078125,7.3597265625,7.850375,7.850375,7.850375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Electronics -> Cellular Phones -> Smart Phones -> Other,Y,"Receive, check in, inspect (brand new, like new, used), data wipe non-sealed, store to a shelf/pallet, B2C/B2B fulfillment",,,,3.9251875,3.9251875,3.9251875,3.9251875,3.9251875,4.4158359375,4.906484375,5.3971328125,5.88778125,6.3784296875,6.869078125,7.3597265625,7.850375,7.850375,7.850375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Electronics -> Cellular Phones -> Smart Phones -> Samsung,Y,"Receive, check in, inspect (brand new, like new, used), data wipe non-sealed, store to a shelf/pallet, B2C/B2B fulfillment",,,,3.9251875,3.9251875,3.9251875,3.9251875,3.9251875,4.4158359375,4.906484375,5.3971328125,5.88778125,6.3784296875,6.869078125,7.3597265625,7.850375,7.850375,7.850375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Electronics -> Cellular Phones -> Smart Phones -> Google,Y,"Receive, check in, inspect (brand new, like new, used), data wipe non-sealed, store to a shelf/pallet, B2C/B2B fulfillment",,,,3.9251875,3.9251875,3.9251875,3.9251875,3.9251875,4.4158359375,4.906484375,5.3971328125,5.88778125,6.3784296875,6.869078125,7.3597265625,7.850375,7.850375,7.850375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Computer Accessories,,,2.410625,2.410625,2.410625,2.410625,2.410625,2.410625,2.410625,2.410625,2.711953125,3.01328125,3.314609375,3.6159375000000002,3.917265625,4.21859375,4.519921875,4.82125,4.82125,4.82125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Electronics -> Computers -> Accessories -> Docks,Y,"Receive, check in, inspect (brand new, like new, used), store to a shelf/pallet, B2C/B2B fulfillment",,,,,2.410625,2.410625,2.410625,2.410625,2.711953125,3.01328125,3.314609375,3.6159375000000002,3.917265625,4.21859375,4.519921875,4.82125,4.82125,4.82125,4.9548041666666665,5.088358333333334,5.2219125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Electronics -> Computers -> Accessories -> Keyboards & Mice,Y,"Receive, check in, inspect (brand new, like new, used), store to a shelf/pallet, B2C/B2B fulfillment",,,,,,,,2.410625,2.711953125,3.01328125,3.314609375,3.6159375000000002,3.917265625,4.21859375,4.519921875,4.82125,4.82125,4.82125,4.9548041666666665,5.088358333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Electronics -> Computers -> Accessories -> Other,Y,"Receive, check in, inspect (brand new, like new, used), store to a shelf/pallet, B2C/B2B fulfillment",2.410625,2.410625,2.410625,2.410625,2.410625,2.410625,2.410625,2.410625,2.711953125,3.01328125,3.314609375,3.6159375000000002,3.917265625,4.21859375,4.519921875,4.82125,4.82125,4.82125,4.9548041666666665,5.088358333333334,5.2219125,5.453724375,5.68553625,5.917348125,6.14916,6.380971875,6.583807265625,6.786642656250001,6.989478046875001,7.192313437500001,7.395148828125001,7.5979842187500015,7.800819609375001,8.003655,8.206490390625,8.40932578125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Electronics -> Computers -> Accessories -> Pen / Stylus -> Non-Powered,Y,"Receive, check in, inspect (brand new, like new, used), store to a shelf/pallet, B2C/B2B fulfillment",2.410625,2.410625,2.410625,2.410625,2.410625,2.410625,2.410625,2.410625,2.711953125,3.01328125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Electronics -> Computers -> Accessories -> Pen / Stylus -> Powered,Y,"Receive, check in, inspect (brand new, like new, used), store to a shelf/pallet, B2C/B2B fulfillment",2.410625,2.410625,2.410625,2.410625,2.410625,2.410625,2.410625,2.410625,2.711953125,3.01328125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Electronics -> Computers -> Accessories -> Power Adapters & Chargers,Y,"Receive, check in, inspect (brand new, like new, used), store to a shelf/pallet, B2C/B2B fulfillment",2.410625,2.410625,2.410625,2.410625,2.410625,2.410625,2.410625,2.410625,2.711953125,3.01328125,3.314609375,3.6159375000000002,3.917265625,4.21859375,4.519921875,4.82125,4.82125,4.82125,4.9548041666666665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Computer Components,,,2.410625,2.410625,2.410625,2.410625,2.410625,2.410625,2.410625,2.410625,2.711953125,3.01328125,3.314609375,3.6159375000000002,3.917265625,4.21859375,4.519921875,4.82125,4.82125,4.82125,4.9548041666666665,5.088358333333334,5.2219125,5.453724375,5.68553625,5.917348125,6.14916,6.380971875,6.583807265625,6.786642656250001,6.989478046875001,7.192313437500001,7.395148828125001,7.5979842187500015,7.800819609375001,8.003655,8.206490390625,8.40932578125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Electronics -> Computers -> Computer Components -> Cooling Components,Y,"Receive, check in, inspect (brand new, like new, used), store to a shelf/pallet, B2C/B2B fulfillment",,,,,,,,2.410625,2.711953125,3.01328125,3.314609375,3.6159375000000002,3.917265625,4.21859375,4.519921875,4.82125,4.82125,4.82125,4.9548041666666665,5.088358333333334,5.2219125,5.453724375,5.68553625,5.917348125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Electronics -> Computers -> Computer Components -> CPU/Processors,Y,"Receive, check in, inspect (brand new, like new, used), store to a shelf/pallet, B2C/B2B fulfillment",2.410625,2.410625,2.410625,2.410625,2.410625,2.410625,2.410625,2.410625,2.711953125,3.01328125,3.314609375,3.6159375000000002,3.917265625,4.21859375,4.519921875,4.82125,4.82125,4.82125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Electronics -> Computers -> Computer Components -> GPU/Graphics Cards,Y,"Receive, check in, inspect (brand new, like new, used), data wipe non-sealed, store to a shelf/pallet, B2C/B2B fulfillment",,,,,,,,2.410625,2.711953125,3.01328125,3.314609375,3.6159375000000002,3.917265625,4.21859375,4.519921875,4.82125,4.82125,4.82125,4.9548041666666665,5.088358333333334,5.2219125,5.453724375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Electronics -> Computers -> Computer Components -> Internal/External Batteries,N,"Receive, check in, inspect (brand new, like new, used), store to a shelf/pallet, B2C/B2B fulfillment",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Electronics -> Computers -> Computer Components -> Internal/External Storage,Y,"Receive, check in, inspect (brand new, like new, used), data wipe non-sealed, store to a shelf/pallet, B2C/B2B fulfillment",2.410625,2.410625,2.410625,2.410625,2.410625,2.410625,2.410625,2.410625,2.711953125,3.01328125,3.314609375,3.6159375000000002,3.917265625,4.21859375,4.519921875,4.82125,4.82125,4.82125,4.9548041666666665,5.088358333333334,5.2219125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Electronics -> Computers -> Computer Components -> Miscellaneous Components,Y,"Receive, check in, inspect (brand new, like new, used), store to a shelf/pallet, B2C/B2B fulfillment",2.410625,2.410625,2.410625,2.410625,2.410625,2.410625,2.410625,2.410625,2.711953125,3.01328125,3.314609375,3.6159375000000002,3.917265625,4.21859375,4.519921875,4.82125,4.82125,4.82125,4.9548041666666665,5.088358333333334,5.2219125,5.453724375,5.68553625,5.917348125,6.14916,6.380971875,6.583807265625,6.786642656250001,6.989478046875001,7.192313437500001,7.395148828125001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Electronics -> Computers -> Computer Components -> Motherboards,Y,"Receive, check in, inspect (brand new, like new, used), data wipe non-sealed, store to a shelf/pallet, B2C/B2B fulfillment",,,,,,,,,,,,3.6159375000000002,3.917265625,4.21859375,4.519921875,4.82125,4.82125,4.82125,4.9548041666666665,5.088358333333334,5.2219125,5.453724375,5.68553625,5.917348125,6.14916,6.380971875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Electronics -> Computers -> Computer Components -> Network Adapters,Y,"Receive, check in, inspect (brand new, like new, used), data wipe non-sealed, store to a shelf/pallet, B2C/B2B fulfillment",2.410625,2.410625,2.410625,2.410625,2.410625,2.410625,2.410625,2.410625,2.711953125,3.01328125,3.314609375,3.6159375000000002,3.917265625,4.21859375,4.519921875,4.82125,4.82125,4.82125,4.9548041666666665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Electronics -> Computers -> Computer Components -> Optical Drives,Y,"Receive, check in, inspect (brand new, like new, used), data wipe non-sealed, store to a shelf/pallet, B2C/B2B fulfillment",,,,,,,,2.410625,2.711953125,3.01328125,3.314609375,3.6159375000000002,3.917265625,4.21859375,4.519921875,4.82125,4.82125,4.82125,4.9548041666666665,5.088358333333334,5.2219125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
